user,peak_date,generic_score,hybrid_score,generic_peak_score,hybrid_rank,generic_rank,top_reasons
ASG0048,2010-10-12,0.4744537098528325,0.5388017133585324,0.5614665927654238,901,758,job_site_count=4 (z=3.57); external_attachment_email_count=5 (z=2.46); external_email_count=7 (z=1.65)
HKI0171,2010-04-06,0.26232673157921516,0.5368979786016587,0.430109282354995,902,896,job_site_count=2 (z=6.09); external_attachment_email_count=2 (z=0.82); external_email_size=134831 (z=0.82)
DGN0480,2010-03-12,0.12905316844463793,0.5366153354188526,0.5587396374462791,903,766,job_site_count=1 (z=7.68); external_email_size=54543 (z=0.62); http_domain_count=8 (z=0.75)
WAB0143,2010-06-07,0.2676397181215527,0.5355625940382926,0.3115041008634157,904,952,job_site_count=1 (z=6.00); external_email_count=3 (z=1.28); http_domain_count=8 (z=1.59)
JCV0245,2010-04-05,0.5759401385265642,0.5339931773151047,0.697126657666948,905,602,external_attachment_email_count=2 (z=4.02); job_site_count=2 (z=2.27); external_email_count=3 (z=1.22)
ASS0517,2010-12-02,0.765046641860201,0.5337534710652565,0.765046641860201,906,535,external_attachment_email_count=2 (z=4.72); external_email_count=2 (z=2.39); external_email_size=68261 (z=1.73)
RZC0746,2010-05-15,0.7577027846924652,0.5286298497854408,0.7577027846924652,907,545,external_attachment_email_count=3 (z=1.98); after_hours_logon_count=2 (z=1.90); after_hours_http_count=13 (z=2.40)
CUD0795,2010-01-18,0.5894937001007724,0.5282442020982643,0.5894937001007724,908,708,external_attachment_email_count=3 (z=3.79); job_site_count=2 (z=2.01); external_email_count=4 (z=1.95)
GTD0898,2010-10-06,0.25620414889581605,0.5275842899273135,0.38692627226131454,909,914,job_site_count=1 (z=6.00); external_email_size=24485 (z=1.19); http_domain_count=3 (z=1.65)
GBM0603,2010-03-05,0.10894051739837966,0.5266198967581895,0.5233099873601744,910,830,job_site_count=3 (z=7.75); external_email_size=35410 (z=0.50); logon_pc_count=1 (z=0.60)
CAC0889,2010-01-18,0.7547347462539333,0.5265591252934418,0.7547347462539333,911,549,external_attachment_email_count=1 (z=6.00); external_email_count=2 (z=1.39); external_email_size=82056 (z=1.30)
TSM0363,2010-09-27,0.7025247109543084,0.525310417382463,0.7342708165272782,912,566,external_attachment_email_count=2 (z=2.66); after_hours_logon_count=5 (z=1.88); external_email_count=6 (z=2.30)
KMS0657,2011-02-25,0.7520166632446706,0.5246627883102354,0.7520166632446706,913,551,after_hours_email_count=3 (z=5.49); external_email_count=3 (z=2.71); external_email_size=98580 (z=1.62)
SES0477,2010-09-13,0.351397801082676,0.5241272182199619,0.592465578990763,914,704,job_site_count=1 (z=4.80); external_attachment_email_count=2 (z=1.42); external_email_count=4 (z=1.20)
DDM0579,2010-09-15,0.11062216783676733,0.5237564977854545,0.5600329413441076,915,764,job_site_count=1 (z=7.68); http_domain_count=1 (z=1.43); logon_pc_count=1 (z=0.68)
CNM0800,2010-09-23,0.6740713047311607,0.5234894167377068,0.6740713047311607,916,619,external_attachment_email_count=3 (z=3.84); external_email_count=5 (z=2.62); external_email_size=186677 (z=1.37)
MFV0897,2010-09-14,0.2990536791126721,0.5217330788654981,0.39823907687460625,917,912,job_site_count=1 (z=5.39); external_email_count=2 (z=2.07); external_email_size=52898 (z=1.41)
ETR0177,2011-02-11,0.2128541506098869,0.5207895354882354,0.3473297485932196,918,922,leak_site_count=2 (z=4.57); external_email_count=3 (z=1.12); external_email_size=121481 (z=0.97)
MVH0373,2010-03-16,0.619167041442252,0.5194933925663052,0.619167041442252,919,668,external_attachment_email_count=2 (z=2.76); job_site_count=1 (z=1.51); after_hours_logon_count=4 (z=1.44)
ADC0391,2010-07-13,0.45636487462097075,0.5170922313659895,0.655267718294363,920,630,job_site_count=2 (z=3.42); external_attachment_email_count=2 (z=1.97); external_email_count=6 (z=2.13)
RCC0617,2010-05-18,0.24066743365490897,0.5167447211545876,0.28338928940617975,921,984,job_site_count=1 (z=6.00); external_email_count=6 (z=1.38); external_email_size=182982 (z=0.87)
DID0650,2010-12-20,0.09927039413090238,0.5158366556650835,0.6816413960045837,922,613,job_site_count=1 (z=7.68); http_domain_count=2 (z=1.11); logon_pc_count=1 (z=0.71)
RAH0440,2010-03-24,0.23916607637507506,0.5156972625872618,0.31231582788031526,923,951,job_site_count=3 (z=6.00); external_email_count=4 (z=1.23); external_email_size=110516 (z=0.87)
KRV0372,2010-12-22,0.3977890282663669,0.5156147095973197,0.5926521021969264,924,703,job_site_count=3 (z=4.10); after_hours_logon_count=4 (z=1.51); external_email_count=4 (z=1.04)
ACC0042,2010-04-22,0.2364240116004103,0.5137841941398211,0.6109870676660554,925,679,job_site_count=1 (z=6.00); external_email_count=4 (z=1.50); external_email_size=111751 (z=0.95)
LDD0560,2010-02-14,0.7349585840304537,0.5127618028119445,0.7349585840304537,926,564,after_hours_logon_count=3 (z=3.66); after_hours_email_count=6 (z=2.80); after_hours_http_count=3 (z=1.96)
FPC0954,2011-01-25,0.7290924917824108,0.5086691803133099,0.7290924917824108,927,570,external_email_size=68495 (z=4.66); external_email_count=1 (z=4.36); http_domain_count=1 (z=1.70)
RCP0785,2010-04-14,0.22886603065867764,0.5085111841804728,0.3761178105820792,928,916,job_site_count=1 (z=6.00); http_domain_count=3 (z=1.71); external_email_size=42057 (z=1.00)
DGF0443,2011-01-25,0.2799442327228762,0.5084009069656406,0.3549881558558495,929,920,job_site_count=1 (z=5.39); external_email_count=5 (z=1.91); external_email_size=175242 (z=1.10)
TLM0797,2011-01-13,0.5505907345385332,0.5035620149630926,0.5505907345385332,930,782,external_attachment_email_count=4 (z=2.80); job_site_count=1 (z=2.05); external_email_count=5 (z=1.79)
CQH0730,2010-06-21,0.7215320594426525,0.5033944600762692,0.7215320594426525,931,576,external_attachment_email_count=2 (z=4.95); external_email_count=10 (z=2.43); external_email_size=328150 (z=1.05)
HKR0628,2011-01-03,0.37271831133176,0.4956100264944088,0.5028415717477827,932,847,job_site_count=5 (z=4.05); external_attachment_email_count=3 (z=1.49); logon_pc_count=2 (z=1.31)
MAW0166,2010-07-07,0.25691291682592104,0.49392585690414464,0.304863837734404,933,957,leak_site_count=3 (z=3.87); external_email_count=5 (z=1.59); external_email_size=119138 (z=1.01)
DLF0377,2010-10-22,0.5673692330367399,0.48990779355363884,0.6790617393315768,934,615,external_attachment_email_count=2 (z=2.76); external_email_count=5 (z=2.27); job_site_count=2 (z=1.62)
SAK0375,2010-05-06,0.5601399116866278,0.48981608037609453,0.5718444056333256,935,742,external_attachment_email_count=3 (z=2.18); job_site_count=1 (z=1.70); external_email_count=6 (z=1.82)
RFP0380,2011-05-02,0.4206747190460041,0.48980421611406727,0.6463109238297249,936,643,job_site_count=3 (z=3.38); external_email_count=4 (z=2.03); external_attachment_email_count=1 (z=1.40)
OCB0805,2010-10-13,0.5630880226775039,0.48773424233895707,0.6360413606404951,937,655,external_attachment_email_count=2 (z=3.76); job_site_count=1 (z=1.63); external_email_count=4 (z=1.33)
AMD0077,2010-04-29,0.45899747698448595,0.48712377156522074,0.5609240899978707,938,762,job_site_count=2 (z=2.87); external_attachment_email_count=3 (z=2.22); external_email_count=9 (z=1.83)
ELH0960,2010-05-05,0.6944138281302944,0.4844747638118333,0.6944138281302944,939,604,external_email_count=1 (z=4.36); external_email_size=23097 (z=4.30); http_domain_count=1 (z=1.59)
PTH0552,2010-05-20,0.5893260727962215,0.47990917882036516,0.6024220453462096,940,688,external_attachment_email_count=5 (z=3.98); external_email_count=5 (z=1.79); job_site_count=1 (z=1.18)
ONW0083,2010-03-01,0.6815040888583321,0.4754679689709294,0.6815040888583321,941,614,external_attachment_email_count=3 (z=4.59); external_email_count=5 (z=2.23); external_email_size=153185 (z=1.25)
DGW0752,2010-06-24,0.17993772276609618,0.4743751554182067,0.47018943268592334,942,875,job_site_count=1 (z=6.00); external_email_count=5 (z=0.71); external_email_size=160659 (z=0.70)
CAB0388,2010-03-09,0.4098339380751221,0.47172711008635865,0.6677446945947262,943,621,job_site_count=2 (z=3.20); external_attachment_email_count=2 (z=1.85); external_email_count=3 (z=1.45)
DTP0379,2011-03-17,0.37684482212910814,0.4702511526008449,0.5891044825649772,944,710,job_site_count=3 (z=3.57); external_attachment_email_count=2 (z=1.64); logon_pc_count=2 (z=1.62)
PKB0281,2010-08-03,0.2667681836053036,0.47020748052144357,0.3410614636154637,945,926,job_site_count=8 (z=4.89); external_email_size=61198 (z=1.16); http_domain_count=11 (z=1.77)
OHC0973,2010-01-20,0.6578526590119291,0.4589669714036715,0.6578526590119291,946,628,external_email_size=65932 (z=4.47); external_email_count=1 (z=3.87); http_domain_count=1 (z=1.39)
DVM0265,2010-08-16,0.6541849604681338,0.456408111954512,0.6541849604681338,947,632,external_attachment_email_count=3 (z=3.62); external_email_count=5 (z=2.10); logon_pc_count=2 (z=1.63)
LOF0311,2011-04-21,0.15407349129639772,0.4563303427649286,0.5412172188489149,948,803,job_site_count=1 (z=6.00); external_email_size=39032 (z=0.66); http_domain_count=9 (z=0.91)
JRS0362,2010-05-10,0.46728612163410593,0.4562509337652197,0.4868992476266966,949,863,job_site_count=2 (z=2.24); external_email_count=7 (z=2.49); after_hours_logon_count=4 (z=1.46)
MBG0438,2010-10-08,0.6500971928129238,0.4535561810322724,0.6500971928129238,950,634,external_attachment_email_count=3 (z=4.25); external_email_count=5 (z=2.05); external_email_size=128490 (z=1.09)
MCF0327,2011-02-21,0.23805027866202058,0.45209028456068495,0.2938903359525776,951,971,job_site_count=3 (z=4.92); external_email_count=6 (z=1.42); external_email_size=201458 (z=0.93)
KJS0618,2010-06-30,0.646989397503115,0.4513879517463594,0.646989397503115,952,640,external_attachment_email_count=4 (z=4.10); external_email_count=11 (z=2.45); external_email_size=353716 (z=1.14)
PLH0862,2010-12-29,0.291092354551189,0.44872035569803775,0.2922224488728386,953,973,job_site_count=7 (z=4.22); external_email_count=10 (z=1.79); external_email_size=284243 (z=1.02)
RKF0164,2010-01-29,0.14197261054528235,0.44788786782229,0.47473861577227855,954,870,job_site_count=1 (z=6.00); external_email_count=4 (z=0.83); external_email_size=111760 (z=0.66)
HGH0595,2010-08-17,0.6417816752736378,0.44775465716765434,0.6417816752736378,955,646,external_email_size=27315 (z=4.50); external_email_count=1 (z=4.36); logon_pc_count=1 (z=0.68)
DAR0885,2010-02-06,0.30185856661443605,0.44676290707507055,0.5143259331548014,956,838,job_site_count=1 (z=4.06); after_hours_http_count=2 (z=2.26); after_hours_logon_count=1 (z=0.84)
CFW0264,2010-01-25,0.14029128939578703,0.4467148530668282,0.2837898727955455,957,982,job_site_count=1 (z=6.00); external_email_size=40692 (z=0.60); logon_pc_count=1 (z=0.63)
ZMC0284,2010-12-15,0.6401295309061525,0.44660199830661806,0.6401295309061525,958,651,external_attachment_email_count=2 (z=4.02); external_email_count=3 (z=1.62); external_email_size=105550 (z=1.23)
BJH0354,2010-07-19,0.23436870849942174,0.444846882141937,0.3455465989187239,959,924,leak_site_count=4 (z=3.46); external_email_count=3 (z=1.05); external_email_size=107753 (z=1.00)
MTT0901,2010-01-25,0.6360295029166873,0.4437415136628051,0.6360295029166873,960,656,external_attachment_email_count=2 (z=3.16); external_email_count=3 (z=2.70); external_email_size=106444 (z=1.50)
ANP0555,2011-01-17,0.31489308714233566,0.4409537280400434,0.3269427100134629,961,939,job_site_count=2 (z=3.81); external_email_count=8 (z=2.23); external_email_size=241537 (z=1.14)
BSH0445,2010-06-22,0.12227135228414444,0.4341428039191706,0.5755111197187263,962,729,job_site_count=1 (z=6.00); external_email_size=24375 (z=0.65); logon_pc_count=1 (z=0.68)
WBC0315,2011-02-18,0.12049968494606973,0.43290675693911845,0.5898467909511919,963,707,job_site_count=1 (z=6.00); external_email_size=39779 (z=0.61); logon_pc_count=1 (z=0.68)
CGA0629,2010-04-14,0.12025241571860805,0.4327342435246103,0.2953803400071965,964,970,job_site_count=1 (z=6.00); external_email_size=32876 (z=0.56); logon_pc_count=1 (z=0.68)
BMC0547,2010-06-07,0.29593954634229835,0.4311838716254392,0.30162276378016945,965,963,job_site_count=3 (z=3.87); external_email_count=6 (z=1.81); external_email_size=194130 (z=1.16)
GOK0238,2010-04-01,0.1563841915859879,0.4221962271026954,0.31278900211188715,966,950,job_site_count=1 (z=5.39); external_email_size=35881 (z=0.77); external_email_count=2 (z=0.67)
KQC0708,2010-10-28,0.10397445154660634,0.42137752433484166,0.5514947877975055,967,780,job_site_count=1 (z=6.00); http_domain_count=1 (z=1.32); logon_pc_count=1 (z=0.65)
ELT0769,2010-08-10,0.10269512610507407,0.42048497170121446,0.4115495734613033,968,904,job_site_count=1 (z=6.00); http_domain_count=2 (z=1.24); logon_pc_count=1 (z=0.68)
BYP0070,2010-09-15,0.2653839732234728,0.4187968895846164,0.33554306863476785,969,930,job_site_count=2 (z=4.02); external_email_count=4 (z=1.70); external_email_size=119849 (z=1.17)
FLM0213,2010-03-31,0.5953415378853074,0.4153545613153308,0.5953415378853074,970,697,external_attachment_email_count=4 (z=4.01); external_email_count=7 (z=1.92); external_email_size=203322 (z=1.00)
IRT0491,2010-01-28,0.5948299554971545,0.41499764337010775,0.5948299554971545,971,698,external_attachment_email_count=4 (z=3.97); external_email_count=8 (z=1.83); external_email_size=220811 (z=1.00)
LPH0572,2010-01-27,0.5941781376158292,0.41454288670871803,0.5941781376158292,972,699,external_attachment_email_count=1 (z=3.24); external_email_size=51774 (z=1.85); external_email_count=1 (z=1.68)
JAD0609,2010-01-19,0.5926787137817499,0.4134967770570348,0.5926787137817499,973,702,external_attachment_email_count=5 (z=3.43); external_email_count=6 (z=1.81); external_email_size=219283 (z=1.04)
MCT0720,2010-09-14,0.5882212292667496,0.4103869041395927,0.5882212292667496,974,713,external_email_size=36236 (z=3.38); external_email_count=1 (z=3.32); http_domain_count=2 (z=2.18)
SEJ0677,2010-01-29,0.08635621054501934,0.40908572828722284,0.3144615468297485,975,946,job_site_count=1 (z=6.00); external_email_size=27508 (z=0.66); logon_pc_count=1 (z=0.56)
MMB0488,2010-07-08,0.572357192092038,0.3993189712270032,0.572357192092038,976,739,external_attachment_email_count=4 (z=3.51); external_email_count=8 (z=1.96); external_email_size=241796 (z=1.04)
DSB0731,2011-02-24,0.5644802104761126,0.393823402657753,0.5644802104761126,977,753,external_attachment_email_count=4 (z=3.40); external_email_count=11 (z=1.99); external_email_size=380074 (z=1.00)
AJP0723,2010-10-06,0.561432967928237,0.39169741948481657,0.561432967928237,978,759,external_email_size=46759 (z=3.15); external_email_count=1 (z=3.00); http_domain_count=2 (z=2.40)
CEB0210,2011-01-11,0.5575869197617792,0.3890141300663576,0.5575869197617792,979,768,external_attachment_email_count=4 (z=3.15); external_email_count=8 (z=1.68); external_email_size=301298 (z=1.01)
VCY0751,2010-05-17,0.5557858385520157,0.3877575617804761,0.5557858385520157,980,774,external_attachment_email_count=6 (z=2.64); external_email_count=10 (z=2.21); logon_pc_count=2 (z=1.94)
RBB0485,2011-03-22,0.21634893158559831,0.3843373840119441,0.3021170763124828,981,962,job_site_count=4 (z=4.01); external_email_count=5 (z=1.02); http_domain_count=11 (z=1.20)
LHL0309,2011-01-21,0.5494353993902025,0.3833270228303738,0.5494353993902025,982,785,external_attachment_email_count=4 (z=3.32); external_email_count=8 (z=1.75); external_email_size=259737 (z=1.02)
AAS0442,2010-02-24,0.5491037739319403,0.38309565623158626,0.5491037739319403,983,787,external_attachment_email_count=2 (z=2.94); external_email_count=2 (z=2.07); external_email_size=69747 (z=1.47)
MAH0149,2010-07-21,0.5385740361296054,0.37574932753228285,0.5385740361296054,984,811,external_attachment_email_count=4 (z=2.69); external_email_count=6 (z=2.12); external_email_size=199659 (z=1.06)
HCV0478,2010-06-07,0.5354951950009844,0.37360129883789617,0.5354951950009844,985,816,external_attachment_email_count=5 (z=2.99); external_email_count=7 (z=1.72); external_email_size=207124 (z=1.03)
MBW0809,2010-01-28,0.5331736677485268,0.37198162866176293,0.5331736677485268,986,820,external_attachment_email_count=2 (z=2.40); external_email_count=5 (z=1.83); external_email_size=158091 (z=1.02)
CSB0080,2010-12-29,0.22671146729192052,0.36966555014095204,0.28502489539224873,987,981,job_site_count=4 (z=3.64); external_email_count=3 (z=0.97); external_email_size=104541 (z=0.94)
CJC0494,2010-04-20,0.5278094008622009,0.36823911688060523,0.5278094008622009,988,826,external_attachment_email_count=4 (z=2.59); external_email_count=12 (z=2.38); external_email_size=305742 (z=1.06)
CTW0500,2010-04-20,0.5092394681425625,0.3552833498669041,0.5092394681425625,989,842,external_attachment_email_count=6 (z=3.03); external_email_count=8 (z=1.77); external_email_size=233244 (z=0.99)
TJG0582,2010-10-05,0.497656231512162,0.3472020219852293,0.497656231512162,990,852,external_email_count=1 (z=3.00); external_email_size=25118 (z=2.94); http_domain_count=1 (z=1.22)
MHG0244,2010-11-04,0.20856647139622897,0.3465558388983097,0.30222977989740973,991,961,job_site_count=3 (z=3.46); external_email_count=4 (z=1.30); external_email_size=110065 (z=0.91)
UJC0737,2011-01-25,0.4954098144343277,0.3456347542565077,0.4954098144343277,992,853,external_attachment_email_count=3 (z=2.71); external_email_count=7 (z=1.49); external_email_size=217227 (z=0.98)
CBG0490,2010-07-27,0.49471973441591716,0.34515330308087244,0.49471973441591716,993,854,external_attachment_email_count=3 (z=3.23); external_email_count=4 (z=1.06); external_email_size=94128 (z=0.82)
BMS0877,2010-06-21,0.47019774526506014,0.3280449385570187,0.47019774526506014,994,874,external_attachment_email_count=4 (z=2.32); external_email_count=10 (z=2.22); external_email_size=317165 (z=1.00)
SHR0334,2011-04-13,0.4064293668443788,0.2835553722170085,0.4064293668443788,995,906,external_email_count=3 (z=3.05); external_email_size=93963 (z=1.65); http_domain_count=2 (z=1.06)
PRM0740,2011-01-03,0.3471962045110632,0.24222991012399758,0.3471962045110632,996,923,external_email_count=8 (z=2.52); external_email_size=232114 (z=1.28); logon_pc_count=1 (z=0.79)
